university_text,study_text,subject_text,semester_text,isbn
DMJX,Kommunikation DMJX KBH,Kommunikation Bogpakke K1 DMJX/KBH,1. semester.,9788759316719
DMJX,Kommunikation DMJX KBH,Kommunikation Bogpakke K1 DMJX/KBH,1. semester.,9788771541472
DMJX,Kommunikation DMJX KBH,Kommunikation Bogpakke K1 DMJX/KBH,1. semester.,9788775720156
DMJX,Kommunikation DMJX KBH,Kommunikation Bogpakke K1 DMJX/KBH,1. semester.,9788775720200
DMJX,Kommunikation DMJX KBH,Kommunikation Bogpakke K1 DMJX/KBH,1. semester.,9788792816344
DMJX,Kommunikation DMJX KBH,Kommunikation Bogpakke K1 DMJX/KBH,1. semester.,9788793453975
DMJX,Kommunikation DMJX KBH,Videnskabsteori - Kommunikation DMJX/KBH,7. semester.,9788741258270
DMJX,Kommunikation DMJX KBH,Videnskabsteori - Kommunikation DMJX/KBH,7. semester.,9788759315514
DMJX,Medieproduktion og Ledelse DMJX KBH,Medievidenskab MPL,1. semester.,9780190619251
DMJX,TV - og Medietilrettelæggelse DMJX KBH,MedievidenskabTVM,1. semester.,9780190619251
DMJX,Visuel Kommunikation DMJX KBH,DMJX KBH Visuel Kommunikation,1. semester.,9788775720163
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9783437416071
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788702312911
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788712064855
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788741201139
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762809000
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762811973
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762814233
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762814448
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762814929
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762815261
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788777497162
Finanssektorens Arbejdsgiverforening (FA),Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788793514010
Finanssektorens Arbejdsgiverforening (FA),Pædagoguddannelsen Campus Nordsjælland,PÆD NORDS. Pædagogik GK1,Modul 1,9788702319217
Finanssektorens Arbejdsgiverforening (FA),Pædagoguddannelsen Campus Nordsjælland,PÆD NORDS. Pædagogik GK1,Modul 1,9788702393477
Finanssektorens Arbejdsgiverforening (FA),Pædagoguddannelsen Campus Nordsjælland,PÆD NORDS. Pædagogik GK1,Modul 1,9788759331965
IT-Universitetet,Computer Science,Linear Algebra and Probability,Kandidat,9781108415859
IT-Universitetet,Computer Science,Linear Algebra and Probability,Kandidat,9781337556217
IT-Universitetet,Data Science/datavidenskab,Applied Statistics,1.år/2.sem/Bach,9781482238938
IT-Universitetet,Digital Design and Interactive Technologies,User Interface Design,1.år/2.sem/Bach,9780123985361
IT-Universitetet,Digital Design and Interactive Technologies,User Interface Design,1.år/2.sem/Bach,9780124017139
IT-Universitetet,Digital Design and Interactive Technologies,Designing Digital Play,Bachelor,9780262534512
IT-Universitetet,Global Business Informatics,Global Project Management,Bachelor,9780132068581
IT-Universitetet,Global Business Informatics,Global Project Management,Bachelor,9780674237841
IT-Universitetet,Global Business Informatics,Global Project Management,Bachelor,9781119931355
IT-Universitetet,Software Design,Introduction to Database Systems,Kandidat,9781107186125
IT-Universitetet,Software Development/Softwareudvikling,Algorithms and Data Structures,1.år/2.sem/Bach,9780321573513
IT-Universitetet,Software Development/Softwareudvikling,Algorithms and Data Structures,1.år/2.sem/Bach,9783540779773
KP,Læreruddannelsen Campus Carlsberg,LÆRER Åben Uddannelse RE1,1. semester,9788741006307
KP,Læreruddannelsen Campus Carlsberg,LÆRER Åben Uddannelse RE1,1. semester,9788741274447
KP,Læreruddannelsen Campus Carlsberg,LÆRER Åben Uddannelse RE1,1. semester,9788743320104
KP,Læreruddannelsen Campus Carlsberg,LÆR Natur og teknologi,Fagmoduler,9788741278407
KP,Læreruddannelsen Campus Carlsberg,LÆR Natur og teknologi,Fagmoduler,9788771186727
KP,Læreruddannelsen Campus Carlsberg,LÆR Undervisning af tosprogede elever,Fagmoduler,9788759324226
KP,Læreruddannelsen Campus Carlsberg,LÆRER dansk som andetsprog,Fagmoduler,9788759324226
KP,Læreruddannelsen Campus Carlsberg,LÆRER lucf24enam,Modul 1,9780133925852
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idrætluce20idu323o,Modul 3,9788702186178
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idrætluce20idu323o,Modul 3,9788702314182
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idrætluce20idu323o,Modul 3,9788763507578
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idrætluce20idu323o,Modul 3,9788778423603
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idrætluce20idu323o,Modul 3,9788793114340
KP,Læreruddannelsen Campus Carlsberg,LÆRER Historie,Specialemodul,9788741264387
KP,Læreruddannelsen Campus Carlsberg,LÆRER Historie,Specialemodul,9788771185850
KP,Læreruddannelsen Campus Carlsberg,LÆRER Historie,Specialemodul,9788779703292
KP,Læreruddannelsen Campus Carlsberg,LÆRER specialpædagogik,Specialemodul,9788771581201
KP,Læreruddannelsen Campus Carlsberg,LÆRER Fransk,Undervisningsfag,9788700192447
KP,Læreruddannelsen Campus Carlsberg,LÆRER luce20sp42ao,Undervisningsfag,9788762807587
KP,Læreruddannelsen Campus Carlsberg,LÆRER luce23dai1ao,Undervisningsfag,9788741260679
KP,Læreruddannelsen Campus Carlsberg,LÆRER luce23dai1ao,Undervisningsfag,9788759339022
KP,Læreruddannelsen Campus Carlsberg,LÆRER luce23dai1ao,Undervisningsfag,9788793820173
KP,Læreruddannelsen Campus Carlsberg,LÆRER luce23daiam,Undervisningsfag,9788741260679
KP,Læreruddannelsen Campus Carlsberg,LÆRER luce23daiam,Undervisningsfag,9788793820173
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idræt luce21id223o,Valgfag,9788702173383
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idræt luce21id223o,Valgfag,9788740673685
KP,Læreruddannelsen Campus Carlsberg,LÆRER Idræt luce21id223o,Valgfag,9788763507578
KP,Pædagoguddannelsen Campus Carlsberg,PÆD dagtilbud,Valgfag,9788702339413
KP,Pædagoguddannelsen Campus Carlsberg,PÆD-VK Samlet,Valgmodul,9788741250007
KP,Pædagoguddannelsen Campus Carlsberg,PÆD-VK Samlet,Valgmodul,9788741264301
KP,Pædagoguddannelsen Campus Carlsberg,PÆD-VK Samlet,Valgmodul,9788741268835
KP,Pædagoguddannelsen Campus Carlsberg,PÆD-VK Samlet,Valgmodul,9788759329856
KP,Pædagoguddannelsen Campus Carlsberg,PÆD-VK Samlet,Valgmodul,9788759334805
KP,Pædagoguddannelsen Campus Carlsberg,PÆD-VK Samlet,Valgmodul,9788763507578
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9783437416071
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788702312911
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788712064855
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788741201139
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762809000
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762811973
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762814233
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762814448
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762814929
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788762815261
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788777497162
KP,Fysioterapeutuddannelsen Campus Nordsjælland,FYS Fysioterapi KP-Nordsjælland,1. semester,9788793514010
KP,Pædagoguddannelsen Campus Nordsjælland,PÆD NORDS. Pædagogik GK1,Modul 1,9788702319217
KP,Pædagoguddannelsen Campus Nordsjælland,PÆD NORDS. Pædagogik GK1,Modul 1,9788702393477
KP,Pædagoguddannelsen Campus Nordsjælland,PÆD NORDS. Pædagogik GK1,Modul 1,9788759331965
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788702339710
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788702342604
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788702362299
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788702362305
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788717044418
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788762818422
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788762818439
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788762818446
KP,Sygeplejerske Campus Nordsjælland,SYGE NORD Sygeplejerske,1. semester,9788762818453
KP,Administrationsbachelor - Tagensvej 86,Politik og samfund - Admin.Bach,Modul 1,9788741275161
KP,Administrationsbachelor - Tagensvej 86,Politik og samfund - Admin.Bach,Modul 1,9788759322505
KP,Administrationsbachelor - Tagensvej 86,Metoder til opgaveløsning i offentlig administrati,Modul 5,9788741260532
KP,Administrationsbachelor - Tagensvej 86,Metoder til opgaveløsning i offentlig administrati,Modul 5,9788741278483
KP,Administrationsbachelor - Tagensvej 86,Metoder til opgaveløsning i offentlig administrati,Modul 5,9788702310429
KP,Administrationsbachelor - Tagensvej 86,Styring og innovation i den offentlige sektor,Modul 6,9788757430967
KP,Administrationsbachelor - Tagensvej 86,Styring og innovation i den offentlige sektor,Modul 6,9788757443967
KP,Administrationsbachelor - Tagensvej 86,HR- og personalejura  modul7/8,Modul 7,9788702405514
KP,Administrationsbachelor - Tagensvej 86,HR- og personalejura  modul7/8,Modul 7,9788759340103
KP,Administrationsbachelor - Tagensvej 86,PBOA valgmodul Digital Forvaltning I,Valgmodul,9788757454666
KP,Administrationsbachelor - Tagensvej 86,PBOA valgmodul Digital Forvaltning I,Valgmodul,9788759335512
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788702332810
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788712058328
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788729006114
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788770710404
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788770710435
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788793810419
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytikerpraksis og grundlæggende bioanalyse,1. semester,9788762815193
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9780323612791
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9781119620990
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788712050162
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788762806009
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788762816589
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788762815193
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788762819924
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalyse, basal biomedicin og diagnostik",2. semester,9788762820142
KP,Bioanalytiker  Campus Sigurdsgade,Kvalitetssikring ud fra et bioanalytisk perspektiv,3. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,Kvalitetssikring ud fra et bioanalytisk perspektiv,3. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,Kvalitetssikring ud fra et bioanalytisk perspektiv,3. semester,9788762815193
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9781260026504
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788762817616
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788771387933
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788793810310
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788762815193
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik,4. semester,9788762818132
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9780803668294
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788762815810
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788774930921
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788777496363
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788793810419
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk diagnostik i et mono- og tværprofessi,5. semester,9788762815193
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk udvikling - BIOA,6. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk udvikling - BIOA,6. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,Bioanalytisk udvikling - BIOA,6. semester,9788762815193
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalytisk praksis-, udviklings- og forskningsvi",7. semester,9788717040441
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalytisk praksis-, udviklings- og forskningsvi",7. semester,9788717042056
KP,Bioanalytiker  Campus Sigurdsgade,"Bioanalytisk praksis-, udviklings- og forskningsvi",7. semester,9788762815193
KP,"Diplomuddannelse i biotek.,  procestek. og kemi",Almen kemi (fysisk kemi),Diplom,9788750209133
KP,"Diplomuddannelse i biotek.,  procestek. og kemi",Cutting Edge Bioteknologiske Analysemetoder,Diplom,9781316614761
KP,"Diplomuddannelse i biotek.,  procestek. og kemi","Projekt, -teamledelse og kommunikation",Diplom,9788757443967
KP,"Diplomuddannelse i biotek.,  procestek. og kemi","Projekt, -teamledelse og kommunikation",Diplom,9788757452228
KP,"Diplomuddannelse i biotek.,  procestek. og kemi","Projekt, -teamledelse og kommunikation",Diplom,9788779010055
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788741262192
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788762809000
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788762817227
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788762818750
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788762819429
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788777497162
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapautuddannelsen ERGO,1. semester,9788762814660
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788741262192
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788762805392
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788762808652
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788762808737
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788762810563
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788762814219
KP,Ergoterapeut  Campus Sigurdsgade,Anvendelse af ergoterapi teori og analyse i ERGO,2. semester,9788762820920
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapeutisk intervention ERGO,3. semester,9788712049661
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapeutisk intervention ERGO,3. semester,9788712065500
KP,Ergoterapeut  Campus Sigurdsgade,Ergoterapeutisk intervention ERGO,3. semester,9788712070375
